webtoon_id,title,genre,thumbnail,summary,episodes,Created by,view,subscribe,grade,released_date,url,cover,likes,Written by,Art by,Adapted by,Original work by,Assisted by
1784,The Wolfman of Wulvershire,Mystery,https://webtoon-phinf.pstatic.net/20200212_183/1581468789887FhOkD_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Lady Carina would rather be single forever than become any man’s baby-factory. So when she shows up at the Duke of Wulvershire's annual Spring Fling wine and dine, it’s a shock to everyone — but not more shocking than the ensuing series of murders! Will Carina make it out alive, and, more importantly, will she find herself a hunky husband?",92,K. Oliver,15.1M,"362,949",9.55,"Feb 10, 2020",https://www.webtoons.com/en/mystery/the-wolfman-of-wulvershire/list?title_no=1784,https://webtoon-phinf.pstatic.net/20210329_116/1616995687434sVh6K_JPEG/3The-Wolfman-of-Wulvershire_ipad.jpg?type=a210,2M,,,,,
2923,Blue Matter,Fantasy,https://webtoon-phinf.pstatic.net/20211210_280/1639076835920swQh9_PNG/9BlueMatter_landingpage_desktop_fg.png,"Society has risen into the sky with beings known as Angels. Capable of wielding a powerful element, Angels use this incredible ability to combat the threat of mindless killers — Demons. But one choice may change the course of the world when Shinsa, a completely cognizant Demon, is spared by the high-ranking Angel, Astler Leidt.",23,forgotuser,1.9M,"138,758",9.70,"Dec 14, 2021",https://www.webtoons.com/en/fantasy/blue-matter/list?title_no=2923,https://webtoon-phinf.pstatic.net/20211210_5/1639076791849On4hO_JPEG/6BlueMatter_thumbnail_desktop.jpg?type=a210,"269,013",,,,,
3175,So You're Raising a Warrior,Fantasy,https://webtoon-phinf.pstatic.net/20210820_95/1629415881894MvxJ9_PNG/0SoYou27reRaisingaWarrior_desktop_landingpage_FG.png,"All Ell wants is for a warrior to come along and kill him so he can finally achieve a comfortable life after death. Just when it looks like he might get his wish, he accidentally kills the warrior who came to end his life. But Ell soon comes up with a different plan: if there are no warriors to kill him, he can raise one himself! So Ell the dragon, Lafi the magician, and Dino the baby warrior become an unconventional family. However, Ell soon discovers it’s harder than he thought to teach a baby combat moves!",41,,5.6M,"235,672",9.55,"Aug 18, 2021",https://www.webtoons.com/en/fantasy/so-youre-raising-a-warrior/list?title_no=3175,https://webtoon-phinf.pstatic.net/20210729_220/1627520530736QiawP_JPEG/6SoYou27reRaisingaWarrior_desktop_thumbnail.jpg?type=a210,"849,506",JEON Hoyun,JEON Segi,,,
1665,Little Matcha Girl,Fantasy,https://webtoon-phinf.pstatic.net/20190709_192/1562612623891Ny3ar_PNG/03_EC9E91ED9288EC8381EC84B8_PC_ECBA90EBA6ADED84B0.png,"Poor Matilda. All she wants out of life is to be a RuneTube star – sharing her escapades with fellow adventurers from around the world. But when you’re the granddaughter of a killer mafia boss, and necromancy is a family tradition, your life plans have a tendency to go awry.",78,mame ´･ω･`,13M,"357,701",9.78,"Jul 29, 2019",https://www.webtoons.com/en/fantasy/little-matcha-girl/list?title_no=1665,https://webtoon-phinf.pstatic.net/20210329_293/1616995912532fsAD1_JPEG/7Little-Matcha-Girl_ipad.jpg?type=a210,1.7M,,,,,
2956,A Summer Night's Dream,Romance,https://webtoon-phinf.pstatic.net/20210708_69/1625685143188MXEzU_PNG/7A+Summer+Night27s+Dream_desktop_landingpage_FG.png,"Have you ever wondered if the person you like is dreaming about you? Teacher Yeoreum Han doesn’t have to guess -- she can make it happen, with her ability to walk into other people’s dreams. She can even link the dreams of two people together, and use this ability to play Cupid for her students. But her matchmaking goes awry when she enters the dream of Si-u Park -- a lucid dreamer, who realizes that Yeoreum is walking into his dream. Si-u and Yeoreum’s lives become intertwined after this incident, weaving a tangled web of love, friendship, and dreamers at Hanseo High.",45,,7.4M,"333,775",8.11,"Jul 13, 2021",https://www.webtoons.com/en/romance/a-summer-nights-dream/list?title_no=2956,https://webtoon-phinf.pstatic.net/20210708_167/1625684948173yHAz2_JPEG/5A+Summer+Night27s+Dream_desktop_thumbnail.jpg?type=a210,"826,234",Kim su bak,Kan,,,
2969,A Useless Villain,Action,https://webtoon-phinf.pstatic.net/20210713_114/1626110724399BiSBw_PNG/2AUselessVillain_Launch_desktop_landingpage_FG.png,"High-school student Dongjin Kim seems like a typical moody teenager, but underneath it all, he’s a powerful psychic “villain” who aims to destroy humanity. But there’s a catch -- every time he uses his powers to kill, he is thrown back in time. Trapped in this time loop, Dongjin tries to narrow down the culprit by doing the one thing he knows: killing those around him. Will he be able to escape from the time loop and achieve his goal as a villain?",45,,8.5M,"391,734",9.02,"Jul 11, 2021",https://www.webtoons.com/en/action/a-useless-villain/list?title_no=2969,https://webtoon-phinf.pstatic.net/20210702_83/1625168796166sxdy4_JPEG/1AUselessVillain_Launch_desktop_thumbnail.jpg?type=a210,1M,Yeoul,ODI,,,
3593,The Earth's Chosen Savior,Action,https://webtoon-phinf.pstatic.net/20211111_124/1636568498067frXC9_PNG/9TECS_desktop_landingpage_fg.png,"The Earth has a message for all of its inhabitants: the world is ending in 42 days, and monsters will bring about the apocalypse. Game studio employee Jeong-u Park is selected by the Earth as someone who can save the planet, but he must first survive in a world where people are now killing each other for power. He also must compete with other saviors to retain his planet-saving abilities. As doomsday approaches, can Jeong-u become the savior the world needs?",27,,2.7M,"173,563",9.17,"Nov 11, 2021",https://www.webtoons.com/en/action/the-earths-chosen-savior/list?title_no=3593,https://webtoon-phinf.pstatic.net/20211111_31/1636568415630Siuez_JPEG/3TECS_desktop_thumbnail.jpg?type=a210,"291,884",Shinel,Ha jung soo,,,
3767,QUESTISM,Fantasy,https://webtoon-phinf.pstatic.net/20220103_238/1641201626897yqFtG_PNG/3QUESTISM_landingpage_desktop_fg.png,"Gaming geek Suhyeon Kim hates school, and the dislike is mutual. Every day he faces relentless bullying from his classmates, leading him to wish his life was more like the RPG quest games he plays. Suhyeon’s wish is granted when a quest prompt pops up in real life with an easy quest and an enticing reward. With nothing to lose he takes the chance, and one quest soon leads to another. As the stakes get higher and the rewards get bigger, Suhyeon soon finds he’s gone from being an ostracized nobody to the top of the school. Just how far will Suhyeon take his quests, and how far will he fall if he refuses to participate?",19,,1.5M,"110,654",9.52,"Jan 11, 2022",https://www.webtoons.com/en/fantasy/questism/list?title_no=3767,https://webtoon-phinf.pstatic.net/20220103_69/1641201431987bgafj_JPEG/3QUESTISM_thumbnail_desktop.jpg?type=a210,"181,068",YuNuni,TAEWAN,,,
2732,Nomads,Fantasy,https://webtoon-phinf.pstatic.net/20210902_199/1630534726720MWWyw_PNG/7Nomads_desktop_landingpage_FG.png,"In a world where only special people known as Nomads are allowed to travel, Lance sets out with one goal in mind: to find his missing brother. However, his journey takes an unexpected turn when he meets Satra, a wannabe Nomad with a hidden past, and Saber, a cat with mysterious powers. What starts off as great company soon turns into more than he bargained for when wanted posters start popping up… and he’s being chased by bounty hunters?!",35,Captain Juuter,2.3M,"115,881",9.78,"Sep 16, 2021",https://www.webtoons.com/en/fantasy/nomads/list?title_no=2732,https://webtoon-phinf.pstatic.net/20210902_75/1630534610240jmLYj_JPEG/1Nomads_desktop_thumbnail.jpg?type=a210,"370,181",,,,,
2704,Finding Wonderland,Fantasy,https://webtoon-phinf.pstatic.net/20210529_32/1622226164214goQfp_PNG/3FindingWonderland_desktop_landingpage_fg.png,"In Wonderland, Alex is the Ace. When tasked with hunting down the nefarious Black Knave and his scourge of Nightmares, Alex begins to have visions of another world beyond: our world. In reality, Alex is a normal teen who has been placed in a dangerous simulation to draw out a scientist’s lost son. And time is quickly running out.",50,,5M,"282,737",9.56,"Jun 8, 2021",https://www.webtoons.com/en/fantasy/finding-wonderland/list?title_no=2704,https://webtoon-phinf.pstatic.net/20210529_60/16222261192136vhnl_JPEG/2FindingWonderland_desktop_thumbnail.jpg?type=a210,"901,348",,roousuu,,WmW,
3040,The First Hunter,Action,https://webtoon-phinf.pstatic.net/20210707_288/1625620477959me0Yx_PNG/9SeriesLaunch_desktop_landingpage_FG.png,"When monsters attack the world, a small portion of the population discovers special powers that help them fight these monsters. Of this group, one man stands out above them all. Taehun Kim’s experience as a special forces soldier makes him a deadly hunter of monsters, both human and non-human. But when a magical artifact prophesizes Taehun’s death several years in the future, he must fight to change his fate, and the fate of the world. Can Taehun and his team survive this apocalyptic wasteland?",45,,4.8M,"193,112",9.46,"Jul 15, 2021",https://www.webtoons.com/en/action/the-first-hunter/list?title_no=3040,https://webtoon-phinf.pstatic.net/20210707_97/1625620371729heaMp_JPEG/1SeriesLaunch_desktop_thumbnail.jpg?type=a210,"478,099",,Chanwook Jeon,,dedart,
4005,Ghost King,Action,https://webtoon-phinf.pstatic.net/20220226_133/1645827662723rUwhe_PNG/4Ghost+King_Launch_landingpage_desktop_fg.png,"What if the world was divided into people with martial arts powers and people without? Taeyeon Kang was one of the lucky few born with such powers. He enrolls in Murim Police University, a special school for those with powers to stand on the side of justice… but he has a secret of his own. He’s here to uncover the truth behind his father’s disappearance as well as seek protection from the Evil Murim Faction which is after his family’s secret book of martial arts techniques. At the same time, the legendary Ghost King makes his grand return, years after his mysterious disappearance. Just who is this masked anti-hero?",11,,1M,"118,062",9.45,"Mar 9, 2022",https://www.webtoons.com/en/action/ghost-king/list?title_no=4005,https://webtoon-phinf.pstatic.net/20220226_42/1645827623057Qk6f9_JPEG/9Ghost+King_Launch_thumbnail_desktop.jpg?type=a210,"86,584",SON GOHOO,PARK JINSEOK,,,
2726,Here There Be Dragons,Fantasy,https://webtoon-phinf.pstatic.net/20220201_4/16436740257957L5EY_PNG/6HereThereBeDragons_landingpage_desktop_fg.png,"Bree — a Dragonspeaker — receives a message from an ancient, dying dragon that sets her on a perilous journey. Now with the world losing balance, Bree must unite her team of young knights and save the dragon before it's too late...",15,Steve Horton,1M,"115,089",9.53,"Feb 6, 2022",https://www.webtoons.com/en/fantasy/here-there-be-dragons/list?title_no=2726,https://webtoon-phinf.pstatic.net/20220201_72/1643673998749qm5mD_JPEG/3HereThereBeDragons_thumbnail_desktop.jpg?type=a210,"160,201",,,,,Here There Be Dragons Team
3347,Metro Hunter,Action,https://webtoon-phinf.pstatic.net/20210918_76/1631927975044oQ6Vj_PNG/5MetroHunter_desktop_landingpage_FG.png,"Unidentified monsters have taken over the metro lines of Seoul, bringing chaos to the city. In the 20 years since the monsters emerged, a system of hunters has been built in order to deal with the monster dungeons that have formed all over the city. One such hunter, Kang Cheol -- the Metro Hunter -- is on a journey to find and slay a monster he calls the “Master of Fire.”",35,,2.2M,"99,233",9.68,"Sep 18, 2021",https://www.webtoons.com/en/action/metro-hunter/list?title_no=3347,https://webtoon-phinf.pstatic.net/20210918_6/16319279446562jCLV_JPEG/2MetroHunter_desktop_thumbnail.jpg?type=a210,"265,711",YOPY,Mr.Cheok,,,
3181,Lovely Hell,Fantasy,https://webtoon-phinf.pstatic.net/20210714_250/1626219761797wXGzQ_PNG/4LovelyHell_desktop_landingpage_FG_2.png,"Tanz, a powerful creature of pure evil, is vanished to Earth against her will. Weak and without a plan, she’ll have to rely on Cain, a human, to guide her through the world and figure a way back to her home: Hell.",41,Titasupp,2.6M,"114,641",9.40,"Aug 8, 2021",https://www.webtoons.com/en/fantasy/lovely-hell/list?title_no=3181,https://webtoon-phinf.pstatic.net/20210714_278/1626219645950beESO_JPEG/7LovelyHell_desktop_thumbnail.jpg?type=a210,"322,117",,,,,
2706,Smity and Majesty,Comedy,https://webtoon-phinf.pstatic.net/20210609_108/16232032602873nc3G_PNG/9SmityandMajesty_desktop_landingpage_FG.png,"Sparks fly when bumbling Prince Vain meets the enemy kingdom's royal blacksmith, Valka Voima. He might be visiting to broker peace, but that's all about building relationships, right? If only Valka would actually talk to him... Lucky for Vain, after a world-shaking theft threatens the fragile treaty between their kingdoms, the starcrossed Smity and Majesty are stuck on a run together! Will they be able to survive the shenanigans headed their way, or will they kill each other first?",50,Nekucciola,3.4M,"124,345",9.46,"Jun 19, 2021",https://www.webtoons.com/en/comedy/smity-and-majesty/list?title_no=2706,https://webtoon-phinf.pstatic.net/20210609_184/1623203191009wbJnF_JPEG/5SmityandMajesty_desktop_thumbnail.jpg?type=a210,"547,806",,,,,
4010,The Crimson Blade,Fantasy,https://webtoon-phinf.pstatic.net/20220302_121/1646160879556wYi7K_PNG/6TheCrimsonBlade_desktop_landingpage_FG.png,"Yeoran is a wandering warrior, whose sole mission in life is to find the demon that killed her father. One night, she finds herself warped into the demon world, having to save Princess Jaha from being married off to the Demon Master.  There, Yeoran discovers traces of her father, bringing her one step closer to finding his killer. To find more answers and fulfill her lifelong mission, Yeoran becomes Princess Jaha’s bodyguard. Will Yeoran finally be able to find closure?",10,Geuryeon,1.1M,"105,495",9.35,"Mar 13, 2022",https://www.webtoons.com/en/fantasy/the-crimson-blade/list?title_no=4010,https://webtoon-phinf.pstatic.net/20220302_139/1646160849748DDAOt_JPEG/7TheCrimsonBlade_desktop_thumbnail.jpg?type=a210,"87,038",,,,,
2611,My Roommate is a Gumiho,Romance,https://webtoon-phinf.pstatic.net/20210409_157/161793568190420eCj_PNG/4MyRoommateIsAGumiho_desktop_landingpage_FG.png,"Now a major (K-Drama) adaptation.
Under normal circumstances, 24-year-old Dam Lee wouldn’t move in with a random guy who she just met, much less a 900-year-old one. But these aren’t normal circumstances: she accidentally swallowed the bead of a gumiho (a nine-tailed fox from Korean mythology) named Wuyeo Shin, and if they don’t find a way to extract the bead from her body within a year, she’ll die and he’ll never become human. Can Dam and Wuyeo find a way to remove the bead from Dam’s body before it’s too late? And will Dam ever find love, especially when her unusual circumstances restrict her dating options?",87,NA,13.1M,"288,714",9.62,"Apr 16, 2021",https://www.webtoons.com/en/romance/my-roommate-is-a-gumiho/list?title_no=2611,https://webtoon-phinf.pstatic.net/20210409_270/1617935643355WDHAb_JPEG/1MyRoommateIsAGumiho_desktop_thumbnail.jpg?type=a210,1.8M,,,,,
2855,How to Survive a Romance Fantasy,Fantasy,https://webtoon-phinf.pstatic.net/20210610_48/16232903873281eDfF_PNG/1HTSRF_desktop_landingpage_FG.png,"What would you do if you were reincarnated as one of the main protagonists in the romantic fantasy (“rom-fan”) novel you’ve been reading? Do everything in your power to keep the story on track and save the day to be crowned as empress? Make amends for all the treacherous things your villainous character did to change her fate of demise? Hone your magical powers and valiantly fight for the empire as a dashing imperial crown prince should? Umm, nah. When Yeonghui, Ji-eun, and Cheolsu find themselves in this predicament, they have other plans. Will their choices alter the course of this rom-fan world for good or for worse?",45,sing-nanda,7.3M,"383,042",9.38,"Jun 13, 2021",https://www.webtoons.com/en/fantasy/how-to-survive-a-romance-fantasy/list?title_no=2855,https://webtoon-phinf.pstatic.net/20210610_211/1623290222296HTr7G_JPEG/7HTSRF_desktop_thumbnail.jpg?type=a210,1.1M,,,,,
2764,Fast Forward,Thriller,https://webtoon-phinf.pstatic.net/20210505_116/1620177649547UYGmI_PNG/2FastForward_desktop_landingpage_FG.png,"The final goal is to be the master of time. But in order to become the master, you must kill and steal. The universe has given powers to a select number of people. The only problem is, you can get your powers taken away... along with your life. The keepers of time will need to protect their powers or pay the ultimate price.",53,Junki Hong,5M,"202,429",9.66,"May 11, 2021",https://www.webtoons.com/en/thriller/fast-forward/list?title_no=2764,https://webtoon-phinf.pstatic.net/20210505_100/1620177519643TJonM_JPEG/2FastForward_desktop_thumbnail.jpg?type=a210,"820,801",PORTO,,,,
2746,Religiously Gay,Romance,https://webtoon-phinf.pstatic.net/20220201_184/1643669503038XG2HU_PNG/9ReligiouslyGay_landingpage_desktop_fg.png,"A recent surge of human deaths have drawn the attention of Hell's nastiest demons, and it's up to the human loving angel, Michael, to save their souls! But Michael is in for a rude awakening -literally- when he realizes humans may not be as perfect as he once thought. By living alongside the very creatures he's sworn to protect, growing closer to the church volunteer Daniel, and succumbing to a mortal's most vulnerable emotion... can he save all of humanity?",15,Snotprince,"928,714","81,517",5.80,"Feb 5, 2022",https://www.webtoons.com/en/romance/religiously-gay/list?title_no=2746,https://webtoon-phinf.pstatic.net/20220209_177/16443516506269C8IC_JPEG/8ReligiouslyGay_thumbnail_desktop.jpg?type=a210,"100,545",,,,,
