title,episodes,writers,genres,badges,link,cover
Anti Platonic,12,['Yupopo Orishima '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5388,https://thumb-g2.toomics.com/upload/thumbnail/20200402141642/2020_04_03_15858854589426.jpg
e-choco Vol.1,15,['Mixed Artists '],"['BL', 'School life']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5444,https://thumb-g2.toomics.com/upload/thumbnail/20200529144308/2020_06_02_15910676955942.jpg
Mask,12,['Megumu Minami '],"['BL', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5513,https://thumb-g1.toomics.com/upload/thumbnail/20200914120949/2020_09_14_16000531732809.jpg
Legend's Battle,27,"['Ockto Baringbing', 'Dhang Ayupratomo ']",['Action'],['Up'],https://toomics.com/en/webtoon/episode/toon/5968,https://thumb-g2.toomics.com/upload/thumbnail/20210712130325/2021_11_16_16370431751442.jpg
Will You Marry Me?,12,['Tsurugi Ichiro  '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5585,https://thumb-g1.toomics.com/upload/thumbnail/20201125163310/2020_12_23_16087099553547.jpg
Sweet Bitter Love,64,['ChuChu '],['Romance'],['End'],https://toomics.com/en/webtoon/episode/toon/4675,https://thumb-g1.toomics.com/upload/thumbnail/20170324_chocolate/2019_08_26_15667862350317.jpg
Original Horror Stories,25,['SAN KANG '],"['Horror', 'Thriller']",['End'],https://toomics.com/en/webtoon/episode/toon/3729,https://thumb-g1.toomics.com/upload/thumbnail/20160817_Start_stairs/2020_09_18_16003940247081.jpg
Perfect Lover,5,['Jemon Culture '],"['Romance', 'Drama']","['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/6241,https://thumb-g1.toomics.com/upload/thumbnail/20210923145253/2022_03_04_16463635101434.jpg
Path to Salvation,76,['Jittoong '],"['Drama', 'Comedy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4531,https://thumb-g1.toomics.com/upload/thumbnail/20161021_low_grade/2019_07_24_15639548369436.jpg
Chilly Charlie,10,['Dapee '],"['Drama', 'Comedy']",['New'],https://toomics.com/en/webtoon/episode/toon/5631,https://thumb-g1.toomics.com/upload/thumbnail/20220208215658/2022_02_22_16455180168089.jpg
99% Love,37,['Various Artists '],"['Romance', 'Romance']",[],https://toomics.com/en/webtoon/episode/toon/5978,https://thumb-g2.toomics.com/upload/thumbnail/20210712132151/2021_08_27_16300301610415.jpg
Let's Shack Up!,8,['Natsume Katsura '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6043,https://thumb-g1.toomics.com/upload/thumbnail/20210720154715/2021_08_04_16280617113346.jpg
Love knows Love,7,['Aoi Kujo '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6073,https://thumb-g1.toomics.com/upload/thumbnail/20210720170412/2021_08_09_16284998845839.jpg
Ohayo Tokyo,46,"['Fachreza Octavio', 'Andik Prayogo ']","['Romance', 'Comedy']",[],https://toomics.com/en/webtoon/episode/toon/5979,https://thumb-g1.toomics.com/upload/thumbnail/20210712132629/2021_09_30_16329880946673.jpg
"Today, I Meet a Dragon",40,"['Sumaja', 'KISAI Entertainment ']","['Fantasy', 'Comedy']",['End'],https://toomics.com/en/webtoon/episode/toon/6004,https://thumb-g2.toomics.com/upload/thumbnail/20210712134223/2021_08_03_16279709219143.jpg
My 2D Lover Came to Life!,48,['Aoxiaoze '],"['Romance', 'Fantasy']",[],https://toomics.com/en/webtoon/episode/toon/5735,https://thumb-g1.toomics.com/upload/thumbnail/20210323142757/2021_06_16_16238015638537.jpg
The Boy and the Sea,32,"['JQ', 'Lee Jin young  ']","['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/4961,https://thumb-g1.toomics.com/upload/thumbnail/20180724145602/2020_08_18_15977291262492.jpg
My Love for Her,28,"['Kim Seong Kwon', 'hangsunny ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5030,https://thumb-g2.toomics.com/upload/thumbnail/20191125170637/2019_11_25_15746695452715.jpg
The Journey of the Dragon,24,['Sun Kyu Jin '],"['Historical', 'Action']",[],https://toomics.com/en/webtoon/episode/toon/5021,https://thumb-g1.toomics.com/upload/thumbnail/20190213153947/2019_03_13_15524545770075.jpg
PROTO 109,62,['Kim Jun Bum '],"['Fantasy', 'Sci-fi']",['End'],https://toomics.com/en/webtoon/episode/toon/4641,https://thumb-g1.toomics.com/upload/thumbnail/20170202_proto109/2020_09_17_16003272087800.jpg
Contract Of Cherry Blossom Guilt,16,['Furo Fukiya '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5414,https://thumb-g2.toomics.com/upload/thumbnail/20200427123520/2020_06_02_15910628570794.jpg
Machine Girl,8,"['Matts', 'Sergio Monjes ']",['Sci-fi'],['End'],https://toomics.com/en/webtoon/episode/toon/6275,https://thumb-g1.toomics.com/upload/thumbnail/20211019124846/2021_10_25_16351440819130.jpg
Reon and Friends,25,"['Dini Marlina', 're:ON Team ']","['Drama', 'Comedy']",[],https://toomics.com/en/webtoon/episode/toon/5981,https://thumb-g1.toomics.com/upload/thumbnail/20210712132814/2021_11_11_16366101669532.jpg
Shobunkan Omnibus Vol.1,11,['Mixed Artists '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5469,https://thumb-g1.toomics.com/upload/thumbnail/20200630081839/2020_06_30_15934741288478.jpg
Zero Point,7,['Agustín Graham Nakamura '],"['Action', 'Thriller']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5893,https://thumb-g1.toomics.com/upload/thumbnail/20210614172922/2021_06_16_16238053098837.jpg
A Sweet Drink,24,"['Yu Boy', 'YoomYoom ']","['Romance', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4643,https://thumb-g1.toomics.com/upload/thumbnail/20170203_moon_night_drink/2020_08_18_15977138880104.jpg
The Music Box of Petals,50,['Nuroo '],"['BL', 'School life']",['End'],https://toomics.com/en/webtoon/episode/toon/5151,https://thumb-g1.toomics.com/upload/thumbnail/20191010114053/2019_10_10_15706756538100.jpg
Herbivore High School,86,['Milk Factory '],"['Drama', 'Comedy']",['End'],https://toomics.com/en/webtoon/episode/toon/4976,https://thumb-g2.toomics.com/upload/thumbnail/20180718170034/2020_08_18_15977219651721.jpg
e-choco Vol.3,12,['Mixed Artists '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5472,https://thumb-g2.toomics.com/upload/thumbnail/20200702095249/2020_07_06_15940197133669.jpg
I Want To Feel You Because I Like You,10,['Noda Matsumoto '],"['BL', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5408,https://thumb-g2.toomics.com/upload/thumbnail/20200427123037/2020_05_25_15903663910236.jpg
Lemon Leaf,15,['Rii Wels '],"['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5976,https://thumb-g2.toomics.com/upload/thumbnail/20210712132003/2021_08_27_16300310630801.jpg
Teacup Toy Boy,9,['Cana Umino '],"['BL', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5398,https://thumb-g2.toomics.com/upload/thumbnail/20200424114133/2020_04_27_15879540279939.jpg
Dating Advice,4,"['Xiao En', 'Rou Rou ']","['Romance', 'Drama']",['New'],https://toomics.com/en/webtoon/episode/toon/6217,https://thumb-g1.toomics.com/upload/thumbnail/20210826180653/2022_02_07_16442009051986.jpg
Folklore Thingy,10,['Parachutes '],"['Romance', 'Comedy']",['New'],https://toomics.com/en/webtoon/episode/toon/5986,https://thumb-g2.toomics.com/upload/thumbnail/20210712133134/2022_03_18_16475738833876.jpg
Get The Key To My Heart,12,['Emi Mitsuki '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5397,https://thumb-g1.toomics.com/upload/thumbnail/20200424113052/2020_04_27_15879529363554.jpg
I Hate That I Love You,9,['Kii Yugine '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5531,https://thumb-g1.toomics.com/upload/thumbnail/20200924155416/2020_09_24_16009316720291.jpg
Shobunkan Omnibus Vol.2,10,['Mixed Artists '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5470,https://thumb-g2.toomics.com/upload/thumbnail/20200630081916/2020_06_30_15934858529881.jpg
The Warehouse,73,['Killa+Whale '],"['Drama', 'BL']",[],https://toomics.com/en/webtoon/episode/toon/6071,https://thumb-g1.toomics.com/upload/thumbnail/20210720165228/2021_07_22_16269397231659.jpg
Maro's Romance,26,['Namaro '],"['Romance', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2076,https://thumb-g2.toomics.com/upload/thumbnail/lcomics17/2021_03_04_16148351218319.jpg
Masochist,25,"['Lee Hwaseong', 'Choi Ikgyu ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/3610,https://thumb-g2.toomics.com/upload/thumbnail/20160727_MAJO/2020_08_18_15977309992763.jpg
You Have The Wrong Person,34,['Haruseki '],"['School life', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/4731,https://thumb-g1.toomics.com/upload/thumbnail/20190909115101/2019_09_09_15679992509629.jpg
The Ball Boy,36,"['Super Duper Cool Guy', 'OFe ']",['Comedy'],['End'],https://toomics.com/en/webtoon/episode/toon/4943,https://thumb-g1.toomics.com/upload/thumbnail/20180614114757/2020_08_18_15977295412173.jpg
"5 Minutes Before ""On Air""",9,"['Ockto Baringbing', 'Matto Haq ']","['Drama', 'Romance']",['New'],https://toomics.com/en/webtoon/episode/toon/5972,https://thumb-g2.toomics.com/upload/thumbnail/20210712130725/2022_03_21_16478538300383.jpg
If I Hadn't Fallen in Love with You,15,['Suji '],"['BL', 'Comedy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5420,https://thumb-g2.toomics.com/upload/thumbnail/20200512092831/2020_05_12_15892488288546.jpg
Promise of Love,8,['Yuga Kuromiya '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6081,https://thumb-g1.toomics.com/upload/thumbnail/20210722200447/2021_08_04_16280587176179.jpg
Shivers,68,['Various Artists '],"['Thriller', 'Horror']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5964,https://thumb-g2.toomics.com/upload/thumbnail/20210712130035/2021_08_20_16294340770310.jpg
The Rose and The Black Cat,10,['Kii Yugine '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5534,https://thumb-g2.toomics.com/upload/thumbnail/20200925115930/2020_10_15_16027483035493.jpg
GHOST,61,['Writer Hong '],['Action'],['End'],https://toomics.com/en/webtoon/episode/toon/4879,https://thumb-g1.toomics.com/upload/thumbnail/20180110_ghost/2020_08_24_15982336215760.jpg
Nine Fantasy,27,"['Ink Head', '17Jiseong ']","['Drama', 'Fantasy']",[],https://toomics.com/en/webtoon/episode/toon/4929,https://thumb-g1.toomics.com/upload/thumbnail/20200925145515/2020_10_19_16030778423656.jpg
The Nonviolence Group,57,['Lee Sehyeong '],"['Drama', 'School life']",[],https://toomics.com/en/webtoon/episode/toon/4860,https://thumb-g2.toomics.com/upload/thumbnail/20190418145732/2019_05_08_15572967864806.jpg
Not Fated,11,['Yoshi Akimoto '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5587,https://thumb-g1.toomics.com/upload/thumbnail/20201126162310/2020_12_24_16087960344623.jpg
The Knuckleheads,84,"['Kim Gijeong', 'Nikkaya ']","['Comedy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4552,https://thumb-g2.toomics.com/upload/thumbnail/20161101_double_trouble/2020_08_24_15982329019189.jpg
Iron Mech Bride,30,['Wootsang '],"['Comedy', 'Drama']",[],https://toomics.com/en/webtoon/episode/toon/5159,https://thumb-g1.toomics.com/upload/thumbnail/20200724104215/2020_08_13_15973044575681.jpg
Unrequited Love,93,"['Jeong Jinseok', 'Cho On ']","['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/4958,https://thumb-g2.toomics.com/upload/thumbnail/20200220153421/2020_02_20_15821807866332.jpg
Forest of the Fireflies,64,['White Mouse '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4959,https://thumb-g1.toomics.com/upload/thumbnail/20190325171455/2020_09_17_16003273642832.jpg
The Voice of God,60,['Bokhee '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4534,https://thumb-g2.toomics.com/upload/thumbnail/20161025_GOD_VOICE/2020_09_16_16002170676795.jpg
Flowers Whispering,62,['xiaxin '],"['BL', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/6033,https://thumb-g1.toomics.com/upload/thumbnail/20210719161252/2021_08_24_16297842445230.jpg
Group-Zero Omnibus Vol.2,10,['Mixed Artists '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5565,https://thumb-g1.toomics.com/upload/thumbnail/20201102121246/2020_11_18_16056680821653.jpg
Kill Starter,45,['Erfan Fajar '],"['Action', 'Drama']",[],https://toomics.com/en/webtoon/episode/toon/5990,https://thumb-g2.toomics.com/upload/thumbnail/20210712133446/2021_07_29_16275200950529.jpg
Monarch,7,"['Mauro Mantella', 'Martín Túnica ']",['Action'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6294,https://thumb-g2.toomics.com/upload/thumbnail/20211110161846/2021_11_19_16372986620740.jpg
StoneBot Nakamura Omnibus,14,['Agustín Graham Nakamura '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6236,https://thumb-g2.toomics.com/upload/thumbnail/20210910142848/2021_10_20_16347124933834.jpg
Stonebot Sanz Omnibus,16,['Salvador Sanz '],"['Horror', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5925,https://thumb-g1.toomics.com/upload/thumbnail/20210701163026/2021_07_07_16256245455723.jpg
Gito,27,"['Lee Gyuntak', 'Noh Miyoung ']","['Drama', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4555,https://thumb-g1.toomics.com/upload/thumbnail/20161101_rlxh/2020_09_17_16003045939118.jpg
The Worst Man,30,['Son Gongju '],"['Drama', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2080,https://thumb-g2.toomics.com/upload/thumbnail/lcomics21/2020_08_21_15979744800341.jpg
Honey Gossip,33,"['HM', 'Tipaen ']","['Romance', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2074,https://thumb-g2.toomics.com/upload/thumbnail/lcomics15/2020_08_03_15964268466642.jpg
Original Gossip,40,"['Kinky Wolf', 'Soap ']","['Romance', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/2068,https://thumb-g2.toomics.com/upload/thumbnail/lcomics09/2020_08_03_15964352771023.jpg
Eternal Melody,5,"['Brain circuit culture', 'duo ku game ']","['Fantasy', 'Romance']","['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/5829,https://thumb-g1.toomics.com/upload/thumbnail/20210427151724/2021_06_30_16250088156399.jpg
Group-Zero Omnibus Vol.1,11,['Mixed Artists '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5471,https://thumb-g1.toomics.com/upload/thumbnail/20200630081950/2020_06_30_15934735440637.jpg
If You Share A Kiss with Asakawa,7,['Sachi Murakami  '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6079,https://thumb-g1.toomics.com/upload/thumbnail/20210722195623/2021_08_20_16293920331116.jpg
The Teijo Academy,14,['Fuyu Natsushita '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5562,https://thumb-g2.toomics.com/upload/thumbnail/20201028083346/2020_11_23_16061106427845.jpg
The Twisted King and I,9,['Agaccho '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5404,https://thumb-g2.toomics.com/upload/thumbnail/20200427122505/2020_05_18_15897698725448.jpg
Hooked,30,"['Lee Hwaseong', 'Lee Taewook ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4854,https://thumb-g2.toomics.com/upload/thumbnail/20181019160957/2020_08_18_15977200882479.jpg
Do You Believe in Ghosts?,34,['Dr. Kim '],"['Romance', 'Horror']",['End'],https://toomics.com/en/webtoon/episode/toon/5148,https://thumb-g2.toomics.com/upload/thumbnail/20191001164958/2019_10_01_15699164696401.jpg
We Are (Murderers),52,"['YeonYangGang', 'Haring ']","['Drama', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/4977,https://thumb-g1.toomics.com/upload/thumbnail/20190520171106/2019_05_20_15583402346025.jpg
My Mercury,24,['Im Sora '],"['BL', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/2435,https://thumb-g1.toomics.com/upload/thumbnail/20160506_mymercury/2020_08_18_15977332867590.jpg
My Cotton Candy,45,['Monsoon '],['Romance'],['End'],https://toomics.com/en/webtoon/episode/toon/4886,https://thumb-g2.toomics.com/upload/thumbnail/20180720111425/2020_08_18_15977285189297.jpg
The Leash,64,"['Lee Hwaseong', 'Son Bong Kyu ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/3635,https://thumb-g1.toomics.com/upload/thumbnail/20160729_leader/2020_08_18_15977318790093.jpg
The Actor,25,['Heo Gyoju '],"['Drama', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4997,https://thumb-g1.toomics.com/upload/thumbnail/20190614124355/2019_06_14_15604840057152.jpg
Please Forgive Me,24,['Haechopari '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4963,https://thumb-g1.toomics.com/upload/thumbnail/20190418104300/2019_04_18_15555519148809.jpg
Delivery Knight,89,['Lee Yungyun '],"['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4627,https://thumb-g1.toomics.com/upload/thumbnail/20161223_deliveryman/2020_08_18_15977323885983.jpg
Tweener,85,['Geumgi '],"['Sports', 'School life']",['End'],https://toomics.com/en/webtoon/episode/toon/4694,https://thumb-g2.toomics.com/upload/thumbnail/20170515_tweener/2020_12_01_16068040382629.jpg
Angela della Morte,10,[' Salvador Sanz '],"['Action', 'Horror']",['End'],https://toomics.com/en/webtoon/episode/toon/5892,https://thumb-g2.toomics.com/upload/thumbnail/20210614172740/2021_06_15_16237148182772.jpg
Rancat,10,"['Matts', 'Sergio Monjes, Germán Erramouspe ']","['Fantasy', 'Action']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5923,https://thumb-g1.toomics.com/upload/thumbnail/20210701162859/2021_07_05_16254446329040.jpg
Sweet Seduction: Under the Same Roof  with The Guy,30,['Akiko Naoe '],"['Romance', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/5548,https://thumb-g2.toomics.com/upload/thumbnail/20201005100905/2020_10_26_16036743413921.jpg
Leave Me Not,24,"['Park Seonjae', 'Rahee ']","['Romance', 'Historical']",['End'],https://toomics.com/en/webtoon/episode/toon/4757,https://thumb-g1.toomics.com/upload/thumbnail/20180905141737/2020_08_18_15977349211197.jpg
Animal Kingdom,66,['PponPpu '],"['School life', 'Comedy']",['End'],https://toomics.com/en/webtoon/episode/toon/4950,https://thumb-g2.toomics.com/upload/thumbnail/20190826113335/2019_08_26_15668088397332.jpg
Volt,24,"['Jo Cheolhwan', 'Hong Jiyeong ']","['Fantasy', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/5018,https://thumb-g2.toomics.com/upload/thumbnail/20190510163803/2019_05_10_15574752712404.jpg
One Face,24,['Crocodile Man '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/4718,https://thumb-g2.toomics.com/upload/thumbnail/20201112120647/2020_11_12_16051509365337.jpg
Taekwon High,32,['Studio Moon '],"['School life', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/5348,https://thumb-g2.toomics.com/upload/thumbnail/20200618110103/2020_06_18_15924458481488.jpg
Tracy's Perfect Married Life,44,"['Cookiemoon', 'Kim Hyo Young ']","['Romance', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/2536,https://thumb-g2.toomics.com/upload/thumbnail/20160610_perfect_wedding/2019_03_25_15535033538914.jpg
Office Grievances,36,['Gwengibap '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4913,https://thumb-g1.toomics.com/upload/thumbnail/20190704164016/2019_07_12_15629133792807.jpg
15 Minutes [non-adult],3,['SWING '],"['Drama', 'Fantasy']",['New'],https://toomics.com/en/webtoon/episode/toon/6400,https://thumb-g2.toomics.com/upload/thumbnail/20220307155558/2022_03_07_16466388268693.jpg
Apps Orbs,40,['Haryadhi '],"['Horror', 'Fantasy']","['New', 'End']",https://toomics.com/en/webtoon/episode/toon/5983,https://thumb-g1.toomics.com/upload/thumbnail/20210712132950/2021_09_30_16329920893802.jpg
Blue Sky Wars,11,['Tsutomu '],"['BL', 'School life']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5382,https://thumb-g2.toomics.com/upload/thumbnail/20200402141216/2020_04_03_15858843822293.jpg
Boring Ninomiya-san,13,['Mitsunaga Hirama '],['BL'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5385,https://thumb-g1.toomics.com/upload/thumbnail/20200402141416/2020_04_13_15867607875151.jpg
Fortune - Meeting You,24,['Kazumi Kamiya '],"['BL', 'School life']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5497,https://thumb-g1.toomics.com/upload/thumbnail/20200803124347/2020_09_03_15991112049313.jpg
Glimmers,40,['Shinju '],"['Romance', 'Fantasy']",['End'],https://toomics.com/en/webtoon/episode/toon/5988,https://thumb-g2.toomics.com/upload/thumbnail/20210712133328/2021_08_27_16300302226936.jpg
Honey Sword,10,['Wasou Miyakoshi '],"['BL', 'Drama']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5543,https://thumb-g1.toomics.com/upload/thumbnail/20201005100205/2020_10_16_16028256617951.jpg
If I Never Loved You,100,['qilaoyou '],['Romance'],['End'],https://toomics.com/en/webtoon/episode/toon/6029,https://thumb-g1.toomics.com/upload/thumbnail/20210719160307/2021_08_02_16278907189885.jpg
Lay Lay Cat,23,"['Andik Prayogo', 'Sheila Rooswitha ']","['Drama', 'Comedy']",['End'],https://toomics.com/en/webtoon/episode/toon/5975,https://thumb-g1.toomics.com/upload/thumbnail/20210712131850/2021_08_13_16288303193132.jpg
Linked Hearts,4,"['King Productions', 'Jun Jun ']","['Romance', 'BL']","['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/5989,https://thumb-g1.toomics.com/upload/thumbnail/20210712133409/2022_03_23_16479941930596.jpg
Magical Girl Ore,12,['Icchokusen Mokon '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/5927,https://thumb-g1.toomics.com/upload/thumbnail/20210701164252/2021_07_01_16251255248948.jpg
Moon Drops,40,"['Nadia', 'Victoire ']","['Drama', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5991,https://thumb-g1.toomics.com/upload/thumbnail/20210712133517/2021_07_28_16274572900700.jpg
Obituaries,12,['Memento Mori '],"['Horror', 'Thriller']",['End'],https://toomics.com/en/webtoon/episode/toon/5994,https://thumb-g2.toomics.com/upload/thumbnail/20210712133713/2021_07_19_16266773775499.jpg
Prince of Lan Ling,14,"['Takeru Kirishima', 'SOZO Comics ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6200,https://thumb-g2.toomics.com/upload/thumbnail/20210809170828/2021_08_11_16286586415050.jpg
Song of Our Beginning,7,"['Riyu Yamakami, Mina Nomori ']",['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6075,https://thumb-g1.toomics.com/upload/thumbnail/20210721154503/2021_07_30_16276246070411.jpg
Spalko,24,['Sweta Kartika '],"['Action', 'Romance']",['End'],https://toomics.com/en/webtoon/episode/toon/5969,https://thumb-g1.toomics.com/upload/thumbnail/20210712130500/2021_07_29_16275203462989.jpg
Stonebot Multigenre Omnibus,16,['Various Artists '],"['Action', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5926,https://thumb-g2.toomics.com/upload/thumbnail/20210701163229/2021_07_07_16256431056359.jpg
Chivalry,30,['C. Suryo Laksono '],"['Action', 'Drama']",[],https://toomics.com/en/webtoon/episode/toon/5965,https://thumb-g1.toomics.com/upload/thumbnail/20210712130112/2021_07_23_16270144259685.jpg
This Love Ain't so Bad,11,['Luca Yoshino '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5500,https://thumb-g2.toomics.com/upload/thumbnail/20200814104415/2020_09_07_15994606625142.jpg
TRAP YOU,9,['Aoi Kujo '],['Drama'],"['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/6085,https://thumb-g1.toomics.com/upload/thumbnail/20210725231417/2021_09_13_16314916427010.jpg
Walking on Air,4,['Odo & Affie '],"['Romance', 'Drama']","['Up', 'New']",https://toomics.com/en/webtoon/episode/toon/6564,https://thumb-g2.toomics.com/upload/thumbnail/20220408145218/2022_04_12_16497297455533.jpg
Wish of God,11,['Jugoro Isaka '],"['BL', 'Romance']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5405,https://thumb-g1.toomics.com/upload/thumbnail/20200427122705/2020_05_18_15897704686429.jpg
Queen,76,['X&X '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4926,https://thumb-g2.toomics.com/upload/thumbnail/20190617165904/2019_07_03_15621344056271.jpg
The Sword Clan,60,['Jin Sun Kyu '],"['Historical', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/2345,https://thumb-g1.toomics.com/upload/thumbnail/20160311_geom_gye/2020_05_20_15899436588468.jpg
Face On,28,"['KHAN, N PARK', 'KHAN ']",['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/3636,https://thumb-g2.toomics.com/upload/thumbnail/20160729_RHTNRWK/2020_08_18_15977330189166.jpg
It's (Not) Okay,120,['Hwee '],['Drama'],['End'],https://toomics.com/en/webtoon/episode/toon/4912,https://thumb-g2.toomics.com/upload/thumbnail/20190325161436/2020_12_17_16081909418511.jpg
Twin's War,17,['LMW / chaire / violin '],['Drama'],[],https://toomics.com/en/webtoon/episode/toon/5770,https://thumb-g2.toomics.com/upload/thumbnail/20210406103324/2021_06_24_16245164411855.jpg
Hold My Hand,41,['PPUKU '],"['Romance', 'School life']",['End'],https://toomics.com/en/webtoon/episode/toon/4737,https://thumb-g1.toomics.com/upload/thumbnail/20170906_myhand/2020_08_18_15977298168452.jpg
"DIE, DAI",66,['Lee Seokjae '],"['Drama', 'Action']",['End'],https://toomics.com/en/webtoon/episode/toon/4878,https://thumb-g2.toomics.com/upload/thumbnail/20190213153741/2020_09_16_16002385825795.jpg
The Willows,27,['Samacho '],"['Sci-fi', 'Drama']",['End'],https://toomics.com/en/webtoon/episode/toon/4940,https://thumb-g2.toomics.com/upload/thumbnail/20180828171537/2020_08_18_15977232359423.jpg
Running Man,15,"['Ahn Jihoon', 'Kim Yeongpil ']","['Drama', 'Fantasy']","['18+', 'End']",https://toomics.com/en/webtoon/episode/toon/5088,https://thumb-g2.toomics.com/upload/thumbnail/20190322161812/2019_03_22_15532393675436.jpg
Ranger Doll,65,"['Woody', 'Juicy Hyun ']","['Drama', 'Comedy']",['End'],https://toomics.com/en/webtoon/episode/toon/4945,https://thumb-g1.toomics.com/upload/thumbnail/20180718170353/2020_08_18_15977351163929.jpg
