title,item_id,link,cover,creators,genres,views,subscribers,likes,banner,details,tags,episodes,released
SHEEP + WOLF,21347,https://tapas.io/series/SHEEP-plus-WOLF/info,https://d30womf5coomej.cloudfront.net/sa/df/08a06d4b-4adc-4347-bd5d-c5bbca457638_z.png,['zerofruits'],"['LGBTQ+', 'Romance', 'Drama']","4,325,472 views","47,898 subscribers","433,235 likes",https://d30womf5coomej.cloudfront.net/sa/7b/f769da9c-e6cb-4cee-8629-4c94d07bbd9f.png,"Hongmin is shy, quiet and not good with people. Takeru on the other hand is the center of every party, confident and outgoing.

What happens, when you ask a wolf to help a sheep?

https://ko-fi.com/zerofruits","['#Seinen', '#drama', '#josei', '#depression', '#confidence', '#ptsd', '#anxiety', '#zerofruits', '#social_anxiety', '#mental_health', '#family_drama', '#Seinen', '#drama', '#josei', '#depression', '#confidence', '#ptsd', '#anxiety', '#zerofruits', '#social_anxiety', '#mental_health', '#family_drama']",165,"Jul 31, 2020"
The Soulless Duchess,181821,https://tapas.io/series/the-soulless-duchess/info,https://d30womf5coomej.cloudfront.net/sa/6b/47a19220-7a83-4f3e-a66b-74c82f9e4c00_z.jpg,"['Jinsaeha', 'Han Jinseo']","['Romance', 'Fantasy']","4,469,604 views","97,922 subscribers","428,477 likes",https://d30womf5coomej.cloudfront.net/sa/d3/c4437303-9193-499c-879a-ad7d1f5c61a3.jpg,"The naïve Yvona is ready to do anything for her amazing fiancé! Summon magical beasts and let him take the glory? Sure! Wreck her body for a powerful spell and die for him? Yes! Watch him secretly embrace her trusted cousin Tristan with passion and deride her openly? Oka— wait. What? Just then, Yvona dies... and wakes up a year in the past with a burdened heart. Armed with her knowledge, Yvona's ready to fight for herself. And hmm, maybe form an alliance with the coldhearted Duke of Azentine...","['#magic', '#Reincarnation', '#magic', '#Reincarnation']",104,"Aug 14, 2020"
Plain Boy &amp; Prince,118678,https://tapas.io/series/Plain-Boy--Prince/info,https://d30womf5coomej.cloudfront.net/sa/e9/aff7f4b5-68da-4a76-a565-1f60844c419d_z.jpg,['Amanduur'],"['BL', 'Romance', 'Comedy']","3,348,361 views","52,419 subscribers","414,275 likes",https://d30womf5coomej.cloudfront.net/sa/c3/bb5cdcd3-1b54-4686-85c3-708069bfd07a.jpg,"In school, Tooru is known as ""The Prince"". He's smart, popular, and can have anyone he wants. So why is it that he can't think of anyone but Yamamoto, the plainest, dullest guy in the entire school?

Really light-hearted slice of life comedy/romance. Updates 1-2 episodes a month.","['#romance', '#comedy', '#lgbt', '#slice_of_life', '#romance', '#comedy', '#lgbt', '#slice_of_life']",86,"Mar 30, 2022"
I'm mortal,20309,https://tapas.io/series/Im-mortal/info,https://d30womf5coomej.cloudfront.net/sa/a1/ac582551-17e7-4492-bbd4-9b36fa3deed4_z.png,['J. Lovelace'],"['LGBTQ+', 'Slice of life']","4,144,920 views","34,402 subscribers","408,214 likes",https://d30womf5coomej.cloudfront.net/sa/46/2beeca8f-0abc-447b-a4ed-c6ef90aaad5b.png,"Short description: A story about a reaper, who pretends to be a mortal, just so that he can hang out with his oblivious human friend.

Full synopsis:
Morty is a reaper, and he's annoyed by the fact, that mortals see him as a skeleton with a scythe. Those who see him as his ""real"" self are either scared of him, or about to die, so he feels pretty lonely. He doesn't like to hang out with his reaper colleagues either.

Finally, some day later, he meets a person to hang out with, but he pretends to be a mortal himself. He's scared that they might leave him too if he tells the truth.","['#lesbian', '#gay', '#Fantasy', '#comedy', '#demon', '#death', '#homosexual', '#bisexual', '#bi', '#Pan', '#lance', '#reaper', '#pansexual', '#mortifer', '#snitch', '#asexual', '#lgtb', '#ace', '#Toby', '#Morty', '#im_mortal', '#dragunov', '#lysander', '#tzar', '#phenex', '#zieg', '#lesbian', '#gay', '#Fantasy', '#comedy', '#demon', '#death', '#homosexual', '#bisexual', '#bi', '#Pan', '#lance', '#reaper', '#pansexual', '#mortifer', '#snitch', '#asexual', '#lgtb', '#ace', '#Toby', '#Morty', '#im_mortal', '#dragunov', '#lysander', '#tzar', '#phenex', '#zieg']",139,"Aug 01, 2021"
Oh! My Assistant ,143418,https://tapas.io/series/ohmyassistant/info,https://d30womf5coomej.cloudfront.net/sa/d8/35a3f79d-9814-41a5-84f8-97cb1cfc9343_z.jpg,"['MILA', 'AngryMonster']",['BL'],"4,597,362 views","143,158 subscribers","397,349 likes",6,"Seonho is an artist who draws adult webcomics. It started as an easy way to make money, but it’s caused some unexpected side effects: he hasn’t been aroused for over two years! Exhausted, he hires an assistant. It’s just that, he didn’t expect him to be so cute! Muyeong is clean, talented, and apparently loaded so... why does he want to work under Seonho? Turns out, Muyeong is Seonho’s number one fan…",[],45,"Jun 23, 2019"
Flirting with The Villain's Dad,186394,https://tapas.io/series/flirting-with-the-villains-dad/info,https://d30womf5coomej.cloudfront.net/sa/1b/470575b7-388c-4c5b-81b8-d49152b21b7a_z.jpg,"['via', 'dalseul']","['Romance', 'Fantasy']","3,719,451 views","114,066 subscribers","392,289 likes",https://d30womf5coomej.cloudfront.net/sa/e5/abad8e1b-61fd-49eb-9cd7-9f9c815a0d8d.jpg,"Ack! I'm trapped in this webnovel, ""Brigitte Wants to be Happy!"" No prob, I KNOW what's gonna happen so I'll just—wait. I'm not Brigitte? I'm her aunt, Princess Yerenika?! Uh-oh. I'm stuck 20 years before the main plot... and everyone in my generation ends up tragically dead! Her parents, dead. Me, dead. Villain's dad, King Euredian, dead. A-ha! That's the key. I just need to prevent the villain from being born... time to break out some seduction schemes and flirt like my life depends on it!",[],84,"Oct 03, 2020"
The Flying Ship,48350,https://tapas.io/series/The-Flying-Ship/info,https://d30womf5coomej.cloudfront.net/sa/05/142e9b57-299d-4217-ae1b-7d7bb53ed2cb_z.jpg,['Jem Milton'],['Fantasy'],"2,856,749 views","24,949 subscribers","387,160 likes",https://d30womf5coomej.cloudfront.net/sa/a8/12bdc7ee-9d53-474c-b65a-70231af85a6e.jpg,"After being stranded in a forgotten military outpost, grumpy Dobrinia sets out on a quest to marry a princess. But in the vast Tzardom of Glas where magic has been outlawed, troubled histories can catch up with even a Flying Ship. Queer Fantasy

LGBTQ+","['#Fantasy', '#queer', '#folklore', '#lgbtq', '#fantasy_comedy', '#flyingship', '#the_flying_ship', '#flyingshipcomic', '#jezbelizia', '#fairy_tale', '#fantasy_comic', '#russian_fairytale', '#jem_milton', '#Fantasy', '#queer', '#folklore', '#lgbtq', '#fantasy_comedy', '#flyingship', '#the_flying_ship', '#flyingshipcomic', '#jezbelizia', '#fairy_tale', '#fantasy_comic', '#russian_fairytale', '#jem_milton']",290,"Aug 05, 2020"
The God of Pain's Groom,102924,https://tapas.io/series/tgopg/info,https://d30womf5coomej.cloudfront.net/sa/59/d17e49c0-a01d-4334-a5c1-fddf7e46d11a_z.jpg,"['Demonicblackcat', 'cloverbl']","['BL', 'Romance', 'Drama', 'Fantasy']","4,132,134 views","119,631 subscribers","386,119 likes",6,"BASED ON THE NOVEL BY DEMONICBLACKCAT.

For centuries, the Clandor families have provided brides to the Khaol, The God of Pain. The Clandors have always bred beautiful females: they’re pale-skinned, golden haired, and mild-mannered.

That is, until one day, Forrest Clandor refuses to be wedded and attend a typical high school house party instead. Fortunately, her twin brother River Clandor is up for the task. He pretends to be Forrest and step up to ‘marry’ Khaol. He doesn’t believe that the whole thing is real, until Khaol really does show up and accepts him as his groom. 

Can River handle being married to a mercurial, short-tempered God? And how did his family end up in this situation anyway? Also, why doesn’t Khaol seem to mind that he just married a guy?",[],122,"Apr 19, 2018"
Girls Like You,144396,https://tapas.io/series/Girls-Like-You/info,https://d30womf5coomej.cloudfront.net/sa/5a/217f7c2c-93d8-4368-8e81-2799d2043741_z.png,['goatpunch'],['GL'],"3,060,751 views","30,534 subscribers","378,225 likes",https://d30womf5coomej.cloudfront.net/sa/e0/a685a33e-7b6f-4c99-bff3-2887ec96e911.png,"A fateful pizza delivery leads two teens to romance and self-exploration.

Updates weekly/weekends !","['#romance', '#teen', '#lgbtq', '#wlw', '#slice_of_life', '#romance', '#teen', '#lgbtq', '#wlw', '#slice_of_life']",126,"Dec 05, 2020"
Ingress Adventuring Company,103225,https://tapas.io/series/Ingress-Adventuring-Compa/info,https://d30womf5coomej.cloudfront.net/sa/44/b8078058-81fc-4a19-a143-f2e3b5835104_z.jpg,['Kayartics'],['Fantasy'],"2,824,879 views","33,771 subscribers","367,015 likes",https://d30womf5coomej.cloudfront.net/sa/b5/bbd7d6f2-7ec3-4884-ab34-29f2387270da.jpg,"Saving the world is a pretty big deal, but what do you do once you’re done saving the world and no one needs you anymore? Do you become a magic professor? Do you study a convoluted thesis that no one understands? Maybe you relive the glory days by starting up a one-man adventuring party to gather mystical artifacts for people who may or may not pay you. 

Or, if you’re Toivo Kissa, you do all of those things.","['#adventure', '#Action', '#magic', '#Fantasy', '#Wizard', '#funny', '#comedy', '#dad', '#lgbt', '#dnd', '#adventure', '#Action', '#magic', '#Fantasy', '#Wizard', '#funny', '#comedy', '#dad', '#lgbt', '#dnd']",202,"Nov 26, 2020"
KAI,164488,https://tapas.io/series/kai/info,https://d30womf5coomej.cloudfront.net/sa/eb/1bb66f26-548b-4abb-8229-571aa13f0de4_z.png,['queenue'],"['LGBTQ+', 'Drama', 'Comedy']","2,810,922 views","42,147 subscribers","353,278 likes",https://d30womf5coomej.cloudfront.net/sa/4a/b1bb1e3b-5780-400c-8a0b-830d655a4b53.png,"NEW JERSEY, 1986 - Seventeen-year-old Kai is grappling with the aftermath of losing their parents as they move in with their high strung aunt in North Jersey. Determined to regain some normalcy over their life, they begin rigorously training for the wrestling season while attempting to make a life for themself away from the island they grew up on. But, when their inner turmoil puts them at war with their own body, will their attempts to stay afloat only cause them to sink deeper? All the while, boy-next-door and popular varsity soccer player Alex Adriano takes Kai under his wing, unprepared to handle his growing feelings for the kid from Hawaii.

COMING-OF-AGE | ROMANCE | DRAMA COMEDY

Updates every Monday","['#love', '#romance', '#drama', '#comedy', '#high_school', '#monday', '#coming_of_age', '#weekly', '#lgbtqa', '#slowburn', '#slice_of_life', '#body_positivity', '#Comedy_drama', '#love', '#romance', '#drama', '#comedy', '#high_school', '#monday', '#coming_of_age', '#weekly', '#lgbtqa', '#slowburn', '#slice_of_life', '#body_positivity', '#Comedy_drama']",95,"Jul 03, 2021"
(mis)understand me,77455,https://tapas.io/series/misunderstand-me/info,https://d30womf5coomej.cloudfront.net/sa/64/bf89c376-9b5f-4e42-9b63-02debd5a7e3b_z.png,['gothdad'],['BL'],"3,702,383 views","38,148 subscribers","346,577 likes",https://d30womf5coomej.cloudfront.net/sa/ff/e50fba1c-b62a-4401-8c81-b8e6a1b709f9.png,"lgbtqa+ webcomic about self-acceptance, falling in love, and poorly executed text messages.","['#romance', '#bl', '#lgbt', '#romance', '#bl', '#lgbt']",125,"Aug 17, 2021"
HAMUS,133465,https://tapas.io/series/hamus/info,https://d30womf5coomej.cloudfront.net/sa/5c/77d8dcd9-9bf3-4d2e-8cf5-7670a3009b75_z.jpg,['hvmus'],"['BL', 'Action', 'Science fiction']","3,951,035 views","49,264 subscribers","340,167 likes",https://d30womf5coomej.cloudfront.net/sa/13/b99df354-a6d8-4710-9339-8c68d9eb5c08.jpg,"Hamus has a strange item that gives his unfinished robot enough power to be functional, that's when a cursed boy finds out about it and tries to take it from him at all costs.
--
Author note: this is a slowburn/slowbuild story!

★PURCHASE:
http://gumroad.com/l/hamusprologue
★UPDATES: every Fridays!
★EARLY ACCESS: stay 10 pages ahead on Patreon","['#scifi', '#mecha', '#slowburn', '#happy_ending', '#enemies_to_lovers', '#hamus', '#scifi', '#mecha', '#slowburn', '#happy_ending', '#enemies_to_lovers', '#hamus']",169,"Jun 04, 2021"
Daughter of the Archmage,188757,https://tapas.io/series/daughter-of-the-archmage/info,https://d30womf5coomej.cloudfront.net/sa/ae/69343c99-d72a-486c-8ad2-05687269110f_z.jpg,"['Moonseol_a', 'Saebyeok_ae']",['Fantasy'],"3,268,090 views","95,284 subscribers","333,574 likes",https://d30womf5coomej.cloudfront.net/sa/f7/248278f6-6f74-4a95-8321-3d92d1deeb62.jpg,"Mabel’s been mocked her whole life for her nonexistent magical ability, but when she finally meets her true father, it’s the all-powerful archmage, Raquiel! Forced by an imperial pact to let her go long ago, he can now welcome her into his home, with his half-wolf butler, three nymph sisters, a fox halfling, and a kind disciple to watch over her. But dark secrets from his past threaten to catch up with them. Will his magic be enough to protect her? Could she even come into a power all her own?",[],121,"Nov 25, 2020"
Glacias,47606,https://tapas.io/series/Glacias/info,https://d30womf5coomej.cloudfront.net/sa/4e/1ef2e5bd-e840-46ac-81c3-4b621346ab6d_z.png,['Yaruno and Nawa'],['Fantasy'],"3,292,097 views","45,410 subscribers","328,331 likes",https://d30womf5coomej.cloudfront.net/sa/fd/f832cb22-3527-46b0-b625-ff0927fbc76b.png,"In a world where people live in fear of dragons, Juka, together with his dragon Lyth, is trying to bring balance between humans and dragons! He claims that humans and dragons can live side by side, if they only took the time to understand each other. Along his way he meets a lot of resistance, mostly existing out of Dragon Hunting Guilds.

4 years after Juka achieved his dream and founded Glacias, Iru decides it’s time for his own adventure. Humans and dragons have grown closer but there is still a lot that humans don’t know about them. Iru sets out to change this by exploring the world and making a book documenting all the different types of dragons he meets.

You can also read another fantasy series written by Yaruno on this site: Spirit Warriors!","['#Fantasy', '#medieval', '#Elements', '#dragons', '#hunter', '#Fantasy', '#medieval', '#Elements', '#dragons', '#hunter']",177,"Jul 31, 2020"
The Archmage Returns After 4000 Years,193935,https://tapas.io/series/the-archmage-returns-after-4000-years/info,https://d30womf5coomej.cloudfront.net/sa/ed/8a7e44e7-41e4-4c0e-8dab-6c9afca8958f_z.jpg,"['Barnicle', 'KD-DRAGON(Redice Studio)', 'Nakhasan']","['Action', 'Fantasy']","4,017,176 views","74,744 subscribers","324,100 likes",https://d30womf5coomej.cloudfront.net/sa/ab/f3336846-d8de-45fb-8d6b-ffdcf4ad8ab2.jpg,"Lucas Trowman was the greatest archmage in history until he was condemned by Demigod to spend eternity losing his mind. But 4,000 years later, he’s thrust back into this world, into the body of Frei Blake, the weakest, most un-talented student at the prestigious Westroad Academy for mages. After all this time, the world of magic has barely progressed. Could this be the work of Demigod? Determined to find out, Lucas seeks to reach the highest levels of power once again and get his revenge.",[],114,"Jan 04, 2021"
